employee_id,skill_id,proficiency
da71dba9dccdd350a5a04a5e570be858,S045,4
da71dba9dccdd350a5a04a5e570be858,S032,4
da71dba9dccdd350a5a04a5e570be858,S038,3
da71dba9dccdd350a5a04a5e570be858,S011,4
da71dba9dccdd350a5a04a5e570be858,S008,4
b63152532421fc1df5b70b2f7bd18131,S035,1
b63152532421fc1df5b70b2f7bd18131,S010,2
b63152532421fc1df5b70b2f7bd18131,S004,2
b63152532421fc1df5b70b2f7bd18131,S031,1
b63152532421fc1df5b70b2f7bd18131,S019,2
b63152532421fc1df5b70b2f7bd18131,S011,3
9345b2b65607afc98ae2a73c0baa0d5a,S045,2
9345b2b65607afc98ae2a73c0baa0d5a,S033,4
9345b2b65607afc98ae2a73c0baa0d5a,S002,2
9345b2b65607afc98ae2a73c0baa0d5a,S008,4
9345b2b65607afc98ae2a73c0baa0d5a,S011,2
9345b2b65607afc98ae2a73c0baa0d5a,S043,2
9345b2b65607afc98ae2a73c0baa0d5a,S039,2
9345b2b65607afc98ae2a73c0baa0d5a,S024,4
9345b2b65607afc98ae2a73c0baa0d5a,S022,3
38e762aa2989a34348381aaee02b57fd,S013,1
38e762aa2989a34348381aaee02b57fd,S028,1
38e762aa2989a34348381aaee02b57fd,S027,2
38e762aa2989a34348381aaee02b57fd,S014,1
38e762aa2989a34348381aaee02b57fd,S026,2
38e762aa2989a34348381aaee02b57fd,S038,4
38e762aa2989a34348381aaee02b57fd,S009,1
38e762aa2989a34348381aaee02b57fd,S011,3
38e762aa2989a34348381aaee02b57fd,S037,2
20d59071836cad0f443de9d8e55c9098,S037,4
20d59071836cad0f443de9d8e55c9098,S028,3
20d59071836cad0f443de9d8e55c9098,S005,5
20d59071836cad0f443de9d8e55c9098,S026,5
20d59071836cad0f443de9d8e55c9098,S008,3
20d59071836cad0f443de9d8e55c9098,S035,4
20d59071836cad0f443de9d8e55c9098,S030,3
20d59071836cad0f443de9d8e55c9098,S014,3
20d59071836cad0f443de9d8e55c9098,S045,3
20d59071836cad0f443de9d8e55c9098,S032,4
20d59071836cad0f443de9d8e55c9098,S018,5
20d59071836cad0f443de9d8e55c9098,S041,4
8458d55387cdcab7450c47da08c57998,S007,3
8458d55387cdcab7450c47da08c57998,S028,5
8458d55387cdcab7450c47da08c57998,S031,4
8458d55387cdcab7450c47da08c57998,S045,4
8458d55387cdcab7450c47da08c57998,S009,3
8458d55387cdcab7450c47da08c57998,S014,3
8458d55387cdcab7450c47da08c57998,S043,3
8458d55387cdcab7450c47da08c57998,S030,4
8458d55387cdcab7450c47da08c57998,S015,4
8458d55387cdcab7450c47da08c57998,S018,3
8458d55387cdcab7450c47da08c57998,S002,4
8f6dbf6978e2a6993c2957e673593c92,S007,3
8f6dbf6978e2a6993c2957e673593c92,S035,2
8f6dbf6978e2a6993c2957e673593c92,S033,3
8f6dbf6978e2a6993c2957e673593c92,S032,3
8f6dbf6978e2a6993c2957e673593c92,S001,2
8f6dbf6978e2a6993c2957e673593c92,S019,4
8f6dbf6978e2a6993c2957e673593c92,S022,3
8f6dbf6978e2a6993c2957e673593c92,S042,2
8f6dbf6978e2a6993c2957e673593c92,S037,2
22974ddd9bfca268d0ff07427fd2beba,S025,4
22974ddd9bfca268d0ff07427fd2beba,S035,5
22974ddd9bfca268d0ff07427fd2beba,S026,4
22974ddd9bfca268d0ff07427fd2beba,S041,4
22974ddd9bfca268d0ff07427fd2beba,S012,5
22974ddd9bfca268d0ff07427fd2beba,S010,4
22974ddd9bfca268d0ff07427fd2beba,S029,3
22974ddd9bfca268d0ff07427fd2beba,S036,4
22974ddd9bfca268d0ff07427fd2beba,S032,3
22974ddd9bfca268d0ff07427fd2beba,S027,4
22974ddd9bfca268d0ff07427fd2beba,S001,5
22974ddd9bfca268d0ff07427fd2beba,S016,5
22974ddd9bfca268d0ff07427fd2beba,S028,5
22974ddd9bfca268d0ff07427fd2beba,S034,4
5a618f6ea23aec609b14969891bf87b2,S018,1
5a618f6ea23aec609b14969891bf87b2,S035,3
5a618f6ea23aec609b14969891bf87b2,S032,1
5a618f6ea23aec609b14969891bf87b2,S027,2
5a618f6ea23aec609b14969891bf87b2,S007,1
5a618f6ea23aec609b14969891bf87b2,S014,1
5a618f6ea23aec609b14969891bf87b2,S003,1
84f79d2d1adc217243d747f0fdd91a95,S039,2
84f79d2d1adc217243d747f0fdd91a95,S002,3
84f79d2d1adc217243d747f0fdd91a95,S007,3
84f79d2d1adc217243d747f0fdd91a95,S038,1
84f79d2d1adc217243d747f0fdd91a95,S003,3
84f79d2d1adc217243d747f0fdd91a95,S019,4
84f79d2d1adc217243d747f0fdd91a95,S005,3
84f79d2d1adc217243d747f0fdd91a95,S036,2
84f79d2d1adc217243d747f0fdd91a95,S042,3
156575765a30f0239519c8d57cdec65c,S004,4
156575765a30f0239519c8d57cdec65c,S006,4
156575765a30f0239519c8d57cdec65c,S031,3
156575765a30f0239519c8d57cdec65c,S018,3
156575765a30f0239519c8d57cdec65c,S022,5
156575765a30f0239519c8d57cdec65c,S041,4
156575765a30f0239519c8d57cdec65c,S023,3
156575765a30f0239519c8d57cdec65c,S011,4
156575765a30f0239519c8d57cdec65c,S007,4
156575765a30f0239519c8d57cdec65c,S034,5
a60ddacc379b3186c2b26fb9278aee0f,S019,2
a60ddacc379b3186c2b26fb9278aee0f,S032,2
a60ddacc379b3186c2b26fb9278aee0f,S011,3
a60ddacc379b3186c2b26fb9278aee0f,S043,2
a60ddacc379b3186c2b26fb9278aee0f,S029,3
a60ddacc379b3186c2b26fb9278aee0f,S036,4
a60ddacc379b3186c2b26fb9278aee0f,S028,3
a60ddacc379b3186c2b26fb9278aee0f,S040,4
9890093695863b50a13c1642180328dc,S006,4
9890093695863b50a13c1642180328dc,S024,2
9890093695863b50a13c1642180328dc,S033,4
9890093695863b50a13c1642180328dc,S037,3
9890093695863b50a13c1642180328dc,S008,4
9890093695863b50a13c1642180328dc,S043,3
9890093695863b50a13c1642180328dc,S018,1
9890093695863b50a13c1642180328dc,S045,3
643ac078e7b6dc99d9aeedfc87e8ca0f,S043,5
643ac078e7b6dc99d9aeedfc87e8ca0f,S016,5
643ac078e7b6dc99d9aeedfc87e8ca0f,S002,4
643ac078e7b6dc99d9aeedfc87e8ca0f,S029,3
643ac078e7b6dc99d9aeedfc87e8ca0f,S042,3
643ac078e7b6dc99d9aeedfc87e8ca0f,S035,4
643ac078e7b6dc99d9aeedfc87e8ca0f,S033,5
643ac078e7b6dc99d9aeedfc87e8ca0f,S009,4
643ac078e7b6dc99d9aeedfc87e8ca0f,S030,5
643ac078e7b6dc99d9aeedfc87e8ca0f,S028,4
643ac078e7b6dc99d9aeedfc87e8ca0f,S026,3
edba1739e994d0d3ac3f378b59da73ab,S014,3
edba1739e994d0d3ac3f378b59da73ab,S005,3
edba1739e994d0d3ac3f378b59da73ab,S012,3
edba1739e994d0d3ac3f378b59da73ab,S037,3
edba1739e994d0d3ac3f378b59da73ab,S016,3
edba1739e994d0d3ac3f378b59da73ab,S010,5
edba1739e994d0d3ac3f378b59da73ab,S013,4
edba1739e994d0d3ac3f378b59da73ab,S011,4
edba1739e994d0d3ac3f378b59da73ab,S023,4
edba1739e994d0d3ac3f378b59da73ab,S044,4
edba1739e994d0d3ac3f378b59da73ab,S024,4
edba1739e994d0d3ac3f378b59da73ab,S036,4
edba1739e994d0d3ac3f378b59da73ab,S026,4
67e8e268b9db74a6cf85ac5290f96983,S040,5
67e8e268b9db74a6cf85ac5290f96983,S004,4
67e8e268b9db74a6cf85ac5290f96983,S015,3
67e8e268b9db74a6cf85ac5290f96983,S028,5
67e8e268b9db74a6cf85ac5290f96983,S009,3
67e8e268b9db74a6cf85ac5290f96983,S006,4
67e8e268b9db74a6cf85ac5290f96983,S005,5
67e8e268b9db74a6cf85ac5290f96983,S036,5
67e8e268b9db74a6cf85ac5290f96983,S001,4
67e8e268b9db74a6cf85ac5290f96983,S039,4
67e8e268b9db74a6cf85ac5290f96983,S041,4
67e8e268b9db74a6cf85ac5290f96983,S042,4
50c543e2fc8ebf831db861581087a90d,S038,3
50c543e2fc8ebf831db861581087a90d,S004,5
50c543e2fc8ebf831db861581087a90d,S033,5
50c543e2fc8ebf831db861581087a90d,S014,5
50c543e2fc8ebf831db861581087a90d,S015,4
50c543e2fc8ebf831db861581087a90d,S028,5
50c543e2fc8ebf831db861581087a90d,S043,5
50c543e2fc8ebf831db861581087a90d,S011,4
50c543e2fc8ebf831db861581087a90d,S045,3
50c543e2fc8ebf831db861581087a90d,S002,3
50c543e2fc8ebf831db861581087a90d,S020,4
50c543e2fc8ebf831db861581087a90d,S016,4
50c543e2fc8ebf831db861581087a90d,S001,4
676607ce4600349df445ebbc2d5b3ca8,S001,4
676607ce4600349df445ebbc2d5b3ca8,S029,4
676607ce4600349df445ebbc2d5b3ca8,S009,4
676607ce4600349df445ebbc2d5b3ca8,S018,3
676607ce4600349df445ebbc2d5b3ca8,S019,3
676607ce4600349df445ebbc2d5b3ca8,S045,4
676607ce4600349df445ebbc2d5b3ca8,S028,3
676607ce4600349df445ebbc2d5b3ca8,S033,1
676607ce4600349df445ebbc2d5b3ca8,S036,4
f9e591084235db6bd15cf64382ed00c1,S039,5
f9e591084235db6bd15cf64382ed00c1,S033,4
f9e591084235db6bd15cf64382ed00c1,S022,4
f9e591084235db6bd15cf64382ed00c1,S043,3
f9e591084235db6bd15cf64382ed00c1,S025,4
f9e591084235db6bd15cf64382ed00c1,S040,5
f9e591084235db6bd15cf64382ed00c1,S029,4
f9e591084235db6bd15cf64382ed00c1,S020,3
f9e591084235db6bd15cf64382ed00c1,S041,4
f9e591084235db6bd15cf64382ed00c1,S011,3
e8b50c7e573961d6e2e7dc94703f214c,S036,5
e8b50c7e573961d6e2e7dc94703f214c,S023,4
e8b50c7e573961d6e2e7dc94703f214c,S007,5
e8b50c7e573961d6e2e7dc94703f214c,S035,5
e8b50c7e573961d6e2e7dc94703f214c,S022,4
e8b50c7e573961d6e2e7dc94703f214c,S015,4
e8b50c7e573961d6e2e7dc94703f214c,S025,4
e8b50c7e573961d6e2e7dc94703f214c,S005,4
e8b50c7e573961d6e2e7dc94703f214c,S017,4
e8b50c7e573961d6e2e7dc94703f214c,S042,5
e8b50c7e573961d6e2e7dc94703f214c,S020,5
e8b50c7e573961d6e2e7dc94703f214c,S008,5
e8b50c7e573961d6e2e7dc94703f214c,S037,4
e8b50c7e573961d6e2e7dc94703f214c,S009,5
0250960324dcada883c4d4640a2bde74,S011,3
0250960324dcada883c4d4640a2bde74,S037,3
0250960324dcada883c4d4640a2bde74,S008,2
0250960324dcada883c4d4640a2bde74,S027,2
0250960324dcada883c4d4640a2bde74,S044,4
0250960324dcada883c4d4640a2bde74,S026,3
0250960324dcada883c4d4640a2bde74,S035,4
0250960324dcada883c4d4640a2bde74,S017,4
0250960324dcada883c4d4640a2bde74,S040,2
0250960324dcada883c4d4640a2bde74,S043,2
0250960324dcada883c4d4640a2bde74,S036,2
5e958a7900beb31cfb3324d36ef3a52d,S040,3
5e958a7900beb31cfb3324d36ef3a52d,S004,5
5e958a7900beb31cfb3324d36ef3a52d,S032,5
5e958a7900beb31cfb3324d36ef3a52d,S031,4
5e958a7900beb31cfb3324d36ef3a52d,S022,5
5e958a7900beb31cfb3324d36ef3a52d,S014,4
5e958a7900beb31cfb3324d36ef3a52d,S015,5
5e958a7900beb31cfb3324d36ef3a52d,S024,5
5e958a7900beb31cfb3324d36ef3a52d,S009,4
5e958a7900beb31cfb3324d36ef3a52d,S021,4
5e958a7900beb31cfb3324d36ef3a52d,S016,4
5e958a7900beb31cfb3324d36ef3a52d,S012,4
5e958a7900beb31cfb3324d36ef3a52d,S013,4
bf1f7685f2bdecfd3e9aeec48aad95bc,S025,4
bf1f7685f2bdecfd3e9aeec48aad95bc,S035,5
bf1f7685f2bdecfd3e9aeec48aad95bc,S002,4
bf1f7685f2bdecfd3e9aeec48aad95bc,S017,4
bf1f7685f2bdecfd3e9aeec48aad95bc,S003,3
bf1f7685f2bdecfd3e9aeec48aad95bc,S045,4
bf1f7685f2bdecfd3e9aeec48aad95bc,S038,5
bf1f7685f2bdecfd3e9aeec48aad95bc,S033,4
bf1f7685f2bdecfd3e9aeec48aad95bc,S013,3
bf1f7685f2bdecfd3e9aeec48aad95bc,S036,5
bf1f7685f2bdecfd3e9aeec48aad95bc,S044,3
bf1f7685f2bdecfd3e9aeec48aad95bc,S006,4
bf1f7685f2bdecfd3e9aeec48aad95bc,S041,4
bf1f7685f2bdecfd3e9aeec48aad95bc,S020,4
fa982f548d6f5d1235a6ba43f105365a,S002,3
fa982f548d6f5d1235a6ba43f105365a,S022,3
fa982f548d6f5d1235a6ba43f105365a,S024,2
fa982f548d6f5d1235a6ba43f105365a,S038,1
fa982f548d6f5d1235a6ba43f105365a,S010,3
fa982f548d6f5d1235a6ba43f105365a,S011,3
fa982f548d6f5d1235a6ba43f105365a,S012,1
fa982f548d6f5d1235a6ba43f105365a,S005,1
fa982f548d6f5d1235a6ba43f105365a,S001,4
fa982f548d6f5d1235a6ba43f105365a,S020,2
fa4d64029b31735b13b901b858ce501b,S033,2
fa4d64029b31735b13b901b858ce501b,S044,1
fa4d64029b31735b13b901b858ce501b,S045,2
fa4d64029b31735b13b901b858ce501b,S005,2
fa4d64029b31735b13b901b858ce501b,S030,2
fa4d64029b31735b13b901b858ce501b,S039,1
86bf456ee0f5ba3bdf28fcaa72aec247,S030,2
86bf456ee0f5ba3bdf28fcaa72aec247,S003,3
86bf456ee0f5ba3bdf28fcaa72aec247,S036,5
86bf456ee0f5ba3bdf28fcaa72aec247,S039,5
86bf456ee0f5ba3bdf28fcaa72aec247,S045,4
86bf456ee0f5ba3bdf28fcaa72aec247,S019,4
86bf456ee0f5ba3bdf28fcaa72aec247,S021,5
86bf456ee0f5ba3bdf28fcaa72aec247,S024,5
86bf456ee0f5ba3bdf28fcaa72aec247,S005,5
86bf456ee0f5ba3bdf28fcaa72aec247,S012,5
86bf456ee0f5ba3bdf28fcaa72aec247,S040,3
86bf456ee0f5ba3bdf28fcaa72aec247,S035,4
86bf456ee0f5ba3bdf28fcaa72aec247,S014,4
5ba1f76eeda896cda24fa73e584e8bec,S005,5
5ba1f76eeda896cda24fa73e584e8bec,S004,4
5ba1f76eeda896cda24fa73e584e8bec,S034,5
5ba1f76eeda896cda24fa73e584e8bec,S035,5
5ba1f76eeda896cda24fa73e584e8bec,S017,4
5ba1f76eeda896cda24fa73e584e8bec,S002,3
5ba1f76eeda896cda24fa73e584e8bec,S040,4
5ba1f76eeda896cda24fa73e584e8bec,S028,5
5ba1f76eeda896cda24fa73e584e8bec,S026,4
5ba1f76eeda896cda24fa73e584e8bec,S014,5
5ba1f76eeda896cda24fa73e584e8bec,S003,5
5ba1f76eeda896cda24fa73e584e8bec,S012,4
5ba1f76eeda896cda24fa73e584e8bec,S015,4
5ba1f76eeda896cda24fa73e584e8bec,S016,5
4120d330a9ec5a2deee91acb068a7a75,S037,1
4120d330a9ec5a2deee91acb068a7a75,S041,1
4120d330a9ec5a2deee91acb068a7a75,S015,2
4120d330a9ec5a2deee91acb068a7a75,S028,3
4120d330a9ec5a2deee91acb068a7a75,S012,3
a75e6727739322b4dd729006c07decbe,S010,3
a75e6727739322b4dd729006c07decbe,S023,5
a75e6727739322b4dd729006c07decbe,S030,4
a75e6727739322b4dd729006c07decbe,S006,5
a75e6727739322b4dd729006c07decbe,S026,4
a75e6727739322b4dd729006c07decbe,S042,4
a75e6727739322b4dd729006c07decbe,S015,4
a75e6727739322b4dd729006c07decbe,S016,5
a75e6727739322b4dd729006c07decbe,S013,5
a75e6727739322b4dd729006c07decbe,S009,3
94feaedd7c74f5ac1652351c850e8916,S014,3
94feaedd7c74f5ac1652351c850e8916,S044,2
94feaedd7c74f5ac1652351c850e8916,S005,3
94feaedd7c74f5ac1652351c850e8916,S045,3
94feaedd7c74f5ac1652351c850e8916,S032,3
94feaedd7c74f5ac1652351c850e8916,S021,4
94feaedd7c74f5ac1652351c850e8916,S031,2
94feaedd7c74f5ac1652351c850e8916,S020,3
94feaedd7c74f5ac1652351c850e8916,S034,3
f580f627ca5c4b06df912dd1e490012d,S036,3
f580f627ca5c4b06df912dd1e490012d,S028,4
f580f627ca5c4b06df912dd1e490012d,S018,4
f580f627ca5c4b06df912dd1e490012d,S037,4
f580f627ca5c4b06df912dd1e490012d,S019,4
f580f627ca5c4b06df912dd1e490012d,S041,3
f580f627ca5c4b06df912dd1e490012d,S040,4
f580f627ca5c4b06df912dd1e490012d,S043,2
f580f627ca5c4b06df912dd1e490012d,S001,4
f580f627ca5c4b06df912dd1e490012d,S034,5
f580f627ca5c4b06df912dd1e490012d,S009,4
f580f627ca5c4b06df912dd1e490012d,S042,3
f580f627ca5c4b06df912dd1e490012d,S013,4
f580f627ca5c4b06df912dd1e490012d,S005,4
31dfc2a11998ce73aa85756a7c88c555,S025,5
31dfc2a11998ce73aa85756a7c88c555,S012,3
31dfc2a11998ce73aa85756a7c88c555,S024,3
31dfc2a11998ce73aa85756a7c88c555,S017,3
31dfc2a11998ce73aa85756a7c88c555,S036,2
31dfc2a11998ce73aa85756a7c88c555,S011,3
31dfc2a11998ce73aa85756a7c88c555,S030,3
31dfc2a11998ce73aa85756a7c88c555,S006,3
31dfc2a11998ce73aa85756a7c88c555,S037,4
31dfc2a11998ce73aa85756a7c88c555,S002,3
31dfc2a11998ce73aa85756a7c88c555,S010,4
821689745c82327a22a75188615dc94d,S001,4
821689745c82327a22a75188615dc94d,S025,4
821689745c82327a22a75188615dc94d,S038,4
821689745c82327a22a75188615dc94d,S041,5
821689745c82327a22a75188615dc94d,S019,4
821689745c82327a22a75188615dc94d,S031,5
821689745c82327a22a75188615dc94d,S030,4
821689745c82327a22a75188615dc94d,S015,4
821689745c82327a22a75188615dc94d,S005,5
821689745c82327a22a75188615dc94d,S012,3
821689745c82327a22a75188615dc94d,S014,4
821689745c82327a22a75188615dc94d,S018,3
821689745c82327a22a75188615dc94d,S007,5
e01c8f2dc69e6deb6482da4bc3e59ad2,S007,3
e01c8f2dc69e6deb6482da4bc3e59ad2,S012,4
e01c8f2dc69e6deb6482da4bc3e59ad2,S016,2
e01c8f2dc69e6deb6482da4bc3e59ad2,S010,4
e01c8f2dc69e6deb6482da4bc3e59ad2,S028,5
e01c8f2dc69e6deb6482da4bc3e59ad2,S037,4
e01c8f2dc69e6deb6482da4bc3e59ad2,S033,4
e01c8f2dc69e6deb6482da4bc3e59ad2,S032,4
e01c8f2dc69e6deb6482da4bc3e59ad2,S026,5
e01c8f2dc69e6deb6482da4bc3e59ad2,S031,5
e01c8f2dc69e6deb6482da4bc3e59ad2,S018,3
e01c8f2dc69e6deb6482da4bc3e59ad2,S029,5
3584daf83874193d2c18d2faa05bd114,S008,3
3584daf83874193d2c18d2faa05bd114,S028,4
3584daf83874193d2c18d2faa05bd114,S010,4
3584daf83874193d2c18d2faa05bd114,S026,5
3584daf83874193d2c18d2faa05bd114,S003,3
3584daf83874193d2c18d2faa05bd114,S021,3
3584daf83874193d2c18d2faa05bd114,S007,4
3584daf83874193d2c18d2faa05bd114,S039,3
3584daf83874193d2c18d2faa05bd114,S040,4
3584daf83874193d2c18d2faa05bd114,S033,4
3584daf83874193d2c18d2faa05bd114,S025,4
3584daf83874193d2c18d2faa05bd114,S034,4
3584daf83874193d2c18d2faa05bd114,S012,3
be15fc4f62754e44e7a89bbdd290dcd0,S014,3
be15fc4f62754e44e7a89bbdd290dcd0,S005,3
be15fc4f62754e44e7a89bbdd290dcd0,S041,2
be15fc4f62754e44e7a89bbdd290dcd0,S016,2
be15fc4f62754e44e7a89bbdd290dcd0,S011,5
be15fc4f62754e44e7a89bbdd290dcd0,S002,3
be15fc4f62754e44e7a89bbdd290dcd0,S025,3
be15fc4f62754e44e7a89bbdd290dcd0,S038,2
4c69de2aad4591edad8f1d3ee1544594,S014,3
4c69de2aad4591edad8f1d3ee1544594,S005,5
4c69de2aad4591edad8f1d3ee1544594,S017,4
4c69de2aad4591edad8f1d3ee1544594,S002,2
4c69de2aad4591edad8f1d3ee1544594,S001,4
4c69de2aad4591edad8f1d3ee1544594,S013,5
4c69de2aad4591edad8f1d3ee1544594,S018,4
4c69de2aad4591edad8f1d3ee1544594,S026,5
4c69de2aad4591edad8f1d3ee1544594,S012,4
4c69de2aad4591edad8f1d3ee1544594,S004,4
43dfac00a1e067d6216dfb739f88733c,S019,3
43dfac00a1e067d6216dfb739f88733c,S015,4
43dfac00a1e067d6216dfb739f88733c,S013,3
43dfac00a1e067d6216dfb739f88733c,S042,4
43dfac00a1e067d6216dfb739f88733c,S025,3
43dfac00a1e067d6216dfb739f88733c,S017,3
43dfac00a1e067d6216dfb739f88733c,S003,5
43dfac00a1e067d6216dfb739f88733c,S040,4
43dfac00a1e067d6216dfb739f88733c,S026,5
43dfac00a1e067d6216dfb739f88733c,S031,5
43dfac00a1e067d6216dfb739f88733c,S011,3
43dfac00a1e067d6216dfb739f88733c,S034,4
43dfac00a1e067d6216dfb739f88733c,S010,3
43dfac00a1e067d6216dfb739f88733c,S007,3
d2c46fc5a4a9b7ca7b9158d62a560792,S017,3
d2c46fc5a4a9b7ca7b9158d62a560792,S006,2
d2c46fc5a4a9b7ca7b9158d62a560792,S007,4
d2c46fc5a4a9b7ca7b9158d62a560792,S004,3
d2c46fc5a4a9b7ca7b9158d62a560792,S020,3
d2c46fc5a4a9b7ca7b9158d62a560792,S039,2
d2c46fc5a4a9b7ca7b9158d62a560792,S022,2
d2c46fc5a4a9b7ca7b9158d62a560792,S012,3
d2c46fc5a4a9b7ca7b9158d62a560792,S029,3
bcb9b6ce743c28f9e3430268e60dab52,S012,1
bcb9b6ce743c28f9e3430268e60dab52,S026,1
bcb9b6ce743c28f9e3430268e60dab52,S009,2
bcb9b6ce743c28f9e3430268e60dab52,S042,2
bcb9b6ce743c28f9e3430268e60dab52,S037,2
bcb9b6ce743c28f9e3430268e60dab52,S043,1
dddc19c08e42476ab365466c2a0e83cc,S012,4
dddc19c08e42476ab365466c2a0e83cc,S004,3
dddc19c08e42476ab365466c2a0e83cc,S042,5
dddc19c08e42476ab365466c2a0e83cc,S037,4
dddc19c08e42476ab365466c2a0e83cc,S045,5
dddc19c08e42476ab365466c2a0e83cc,S031,4
dddc19c08e42476ab365466c2a0e83cc,S034,5
dddc19c08e42476ab365466c2a0e83cc,S036,5
dddc19c08e42476ab365466c2a0e83cc,S025,3
dddc19c08e42476ab365466c2a0e83cc,S017,5
dddc19c08e42476ab365466c2a0e83cc,S032,4
e9cc5bba1dc0f07a3afc0d460701a35c,S024,2
e9cc5bba1dc0f07a3afc0d460701a35c,S005,1
e9cc5bba1dc0f07a3afc0d460701a35c,S041,2
e9cc5bba1dc0f07a3afc0d460701a35c,S045,3
e9cc5bba1dc0f07a3afc0d460701a35c,S043,3
e9cc5bba1dc0f07a3afc0d460701a35c,S025,2
e9cc5bba1dc0f07a3afc0d460701a35c,S027,1
e9cc5bba1dc0f07a3afc0d460701a35c,S042,3
af62fb0a3c61aff2dee748620fbe66f2,S002,3
af62fb0a3c61aff2dee748620fbe66f2,S008,3
af62fb0a3c61aff2dee748620fbe66f2,S010,4
af62fb0a3c61aff2dee748620fbe66f2,S034,4
af62fb0a3c61aff2dee748620fbe66f2,S037,5
af62fb0a3c61aff2dee748620fbe66f2,S015,2
af62fb0a3c61aff2dee748620fbe66f2,S011,2
af62fb0a3c61aff2dee748620fbe66f2,S029,3
af62fb0a3c61aff2dee748620fbe66f2,S025,3
af62fb0a3c61aff2dee748620fbe66f2,S017,2
90641bc6d91a2328c7e833f9a1ef28c7,S031,2
90641bc6d91a2328c7e833f9a1ef28c7,S043,2
90641bc6d91a2328c7e833f9a1ef28c7,S001,2
90641bc6d91a2328c7e833f9a1ef28c7,S016,4
90641bc6d91a2328c7e833f9a1ef28c7,S036,2
90641bc6d91a2328c7e833f9a1ef28c7,S022,5
90641bc6d91a2328c7e833f9a1ef28c7,S029,3
90641bc6d91a2328c7e833f9a1ef28c7,S041,4
90641bc6d91a2328c7e833f9a1ef28c7,S035,2
90641bc6d91a2328c7e833f9a1ef28c7,S009,3
90641bc6d91a2328c7e833f9a1ef28c7,S037,4
4c507cb68fb902ba40a6176f2c003fd6,S010,1
4c507cb68fb902ba40a6176f2c003fd6,S043,1
4c507cb68fb902ba40a6176f2c003fd6,S019,2
4c507cb68fb902ba40a6176f2c003fd6,S014,2
4c507cb68fb902ba40a6176f2c003fd6,S027,1
4c507cb68fb902ba40a6176f2c003fd6,S008,2
4c507cb68fb902ba40a6176f2c003fd6,S005,2
4c507cb68fb902ba40a6176f2c003fd6,S029,2
4c507cb68fb902ba40a6176f2c003fd6,S034,3
2b50e7b31004ea9a33437628bbb416d5,S043,5
2b50e7b31004ea9a33437628bbb416d5,S021,4
2b50e7b31004ea9a33437628bbb416d5,S039,5
2b50e7b31004ea9a33437628bbb416d5,S017,4
2b50e7b31004ea9a33437628bbb416d5,S033,2
2b50e7b31004ea9a33437628bbb416d5,S037,5
2b50e7b31004ea9a33437628bbb416d5,S007,5
2b50e7b31004ea9a33437628bbb416d5,S025,4
2b50e7b31004ea9a33437628bbb416d5,S019,2
2b50e7b31004ea9a33437628bbb416d5,S029,4
03ac3bc9d5b4a02591d4b08b47e698fe,S016,3
03ac3bc9d5b4a02591d4b08b47e698fe,S019,3
03ac3bc9d5b4a02591d4b08b47e698fe,S020,3
03ac3bc9d5b4a02591d4b08b47e698fe,S003,4
03ac3bc9d5b4a02591d4b08b47e698fe,S022,3
03ac3bc9d5b4a02591d4b08b47e698fe,S017,3
03ac3bc9d5b4a02591d4b08b47e698fe,S014,3
03ac3bc9d5b4a02591d4b08b47e698fe,S025,4
03ac3bc9d5b4a02591d4b08b47e698fe,S004,4
03ac3bc9d5b4a02591d4b08b47e698fe,S045,2
03ac3bc9d5b4a02591d4b08b47e698fe,S028,3
d42c54cd72305e4b152872061ea80573,S003,2
d42c54cd72305e4b152872061ea80573,S017,1
d42c54cd72305e4b152872061ea80573,S031,1
d42c54cd72305e4b152872061ea80573,S023,1
d42c54cd72305e4b152872061ea80573,S002,2
bba0047a165efbe7d45771e7c26e76a2,S041,1
bba0047a165efbe7d45771e7c26e76a2,S021,2
bba0047a165efbe7d45771e7c26e76a2,S001,1
bba0047a165efbe7d45771e7c26e76a2,S006,1
bba0047a165efbe7d45771e7c26e76a2,S012,2
bba0047a165efbe7d45771e7c26e76a2,S005,2
bba0047a165efbe7d45771e7c26e76a2,S039,1
e1655f03c90de937582d40d74e1efad2,S044,2
e1655f03c90de937582d40d74e1efad2,S021,1
e1655f03c90de937582d40d74e1efad2,S038,2
e1655f03c90de937582d40d74e1efad2,S036,1
e1655f03c90de937582d40d74e1efad2,S006,1
7acd4ebb018a2d5d254a867363179919,S031,3
7acd4ebb018a2d5d254a867363179919,S041,3
7acd4ebb018a2d5d254a867363179919,S039,5
7acd4ebb018a2d5d254a867363179919,S020,3
7acd4ebb018a2d5d254a867363179919,S037,2
7acd4ebb018a2d5d254a867363179919,S035,4
7acd4ebb018a2d5d254a867363179919,S029,4
7acd4ebb018a2d5d254a867363179919,S019,2
7acd4ebb018a2d5d254a867363179919,S023,3
608839f040015abaa784e08ac5a8b609,S023,3
608839f040015abaa784e08ac5a8b609,S032,4
608839f040015abaa784e08ac5a8b609,S028,4
608839f040015abaa784e08ac5a8b609,S038,3
608839f040015abaa784e08ac5a8b609,S011,3
608839f040015abaa784e08ac5a8b609,S030,3
608839f040015abaa784e08ac5a8b609,S010,3
608839f040015abaa784e08ac5a8b609,S035,4
608839f040015abaa784e08ac5a8b609,S042,4
608839f040015abaa784e08ac5a8b609,S019,2
